ID,Date,Type,Weather,Model_Type,Infrastructural impact,Agricultural impact,Ecological impact,Financial impact,Human health impact,Political impact,isError
109,19921010,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
110,19940219,modern,Drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
111,19900624,modern,Floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,1,1,0,0,False
112,19900422,modern,Floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
113,19900616,modern,Floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
114,19901215,modern,Floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,1,0,0,1,False
115,19900421,modern,Floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
116,19900513,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
117,19930711,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,0,False
118,20070626,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
118,20070626,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
118,20070626,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,0,False
118,20070626,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
118,20070626,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
118,20070626,modern,Heatwaves & storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,1,0,False
118,20070626,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
118,20070626,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
119,20060802,modern,Floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
120,20030628,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
121,19950618,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
122,20020819,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
123,19930708,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
124,19950614,modern,Heatwaves,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
125,19901205,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,1,1,1,0,False
126,20090108,modern,Snowstorm & freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
127,20000413,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
128,19910302,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
129,19930318,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
130,19970625,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
131,20080109,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
132,19940318,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
133,19990117,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
134,19951231,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
135,19980109,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
135,19980109,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
135,19980109,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
135,19980109,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
135,19980109,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
135,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
135,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
135,19980109,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
136,19931226,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,1,False
137,20071222,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
138,19990710,modern,volcano,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
138,19990710,modern,drought & flood,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
138,19990710,modern,flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,1,1,0,False
138,19990710,modern,Snowstorm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
139,18801116,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
140,18861119,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
141,18890913,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
142,18891130,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
142,18891130,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
142,18891130,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
143,18911207,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
144,18921228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,0,0,0,False
145,18941228,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
145,18941228,historical,blizzard & flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
145,18941228,historical,blizzard & flood,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,0,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
145,18941228,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
146,18981128,historical,blizzard,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
147,18800315,historical,cold,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
148,18851208,historical,cold,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
149,18920208,historical,cold,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
150,18950430,historical,cold,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
151,18980824,historical,cold,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
152,18820408,historical,hurricane,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
153,18830131,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
153,18830131,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
153,18830131,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
153,18830131,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
154,18870923,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
154,18870923,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,1,0,1,0,False
155,18900428,historical,hail,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
155,18900428,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
155,18900428,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
155,18900428,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
156,18920621,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
156,18920621,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
156,18920621,historical,deluge,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
157,18960529,historical,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
158,18811107,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
159,18821017,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
160,18830818,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,1,0,False
161,18830904,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,0,0,0,False
162,18860713,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
163,18880721,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
164,18890925,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
165,18900212,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
165,18900212,historical,rain,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
166,18910606,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
166,18910606,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
166,18910606,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
166,18910606,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
167,18930711,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
167,18930711,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
167,18930711,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,1,0,0,False
167,18930711,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,1,0,0,False
167,18930711,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
167,18930711,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
167,18930711,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
168,18950108,historical,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,0,0,0,0,False
169,18810326,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
169,18810326,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
170,18870425,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
171,18870811,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
172,18880118,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
173,18881213,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
173,18881213,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,0,False
173,18881213,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
173,18881213,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
173,18881213,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
174,18890128,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
174,18890128,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
174,18890128,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
174,18890128,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
175,18910915,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,0,False
176,18920818,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
176,18920818,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
176,18920818,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,0,False
176,18920818,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
176,18920818,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
177,18951116,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
177,18951116,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
178,18970109,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,1,False
178,18970109,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
179,18990214,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,1,0,False
179,18990214,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
180,18991204,historical,freezing,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
180,18991204,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
180,18991204,historical,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
182,19911204,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
182,19911204,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
182,19911204,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
182,19911204,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
182,19911204,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
183,19900103,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
184,20090408,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
184,20090408,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
185,20020304,modern,heat,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
185,20020304,modern,heat,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
185,20020304,modern,heat,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
186,19971122,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,1,False
187,19930112,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
187,19930112,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
187,19930112,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
187,19930112,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
187,19930112,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
188,19910130,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
189,19981022,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,1,0,False
190,20100125,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
190,20100125,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
191,19970911,modern,ice & snow,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
192,19900320,modern,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
192,19900320,modern,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
192,19900320,modern,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,0,0,0,0,False
192,19900320,modern,floods,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
193,19900816,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,1,False
193,19900816,modern,ice,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
194,19900205,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
195,19900812,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
195,19900812,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
195,19900812,modern,heatwave,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
195,19900812,modern,drought,mistralai/Mixtral-8x7B-Instruct-v0.1,0,1,1,0,0,1,False
195,19900812,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
195,19900812,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
195,19900812,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
195,19900812,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,1,1,0,False
195,19900812,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
195,19900812,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
195,19900812,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,1,0,0,0,False
195,19900812,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
195,19900812,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,thunder & tornado,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
196,19910612,modern,floodings,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,magnetic storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
196,19910612,modern,magnetic storm,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
196,19910612,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,volcano explodes,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
196,19910612,modern,volcano explodes,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,1,1,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,1,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
197,19910707,modern,tornado,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,tornado,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,1,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
197,19910707,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,1,0,0,1,1,0,False
198,19911112,modern,storm,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,0,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,0,0,1,False
198,19911112,modern,,mistralai/Mixtral-8x7B-Instruct-v0.1,0,0,0,1,0,1,False
