Infrastructural Impact,Political Impact,Financial impact,Ecological Impact,Agricultural Impact,Human Health Impact,Date,ID,LabelledBy,Weather,Type
0,0,0,0,0,0.0,19920510,200,Xianda,,modern
0,0,0,0,0,0.0,19920510,200,Xianda,,modern
0,0,0,0,1,0.0,19920813,201,Xianda,storm,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,freezing,modern
0,0,0,0,0,0.0,19920813,201,Xianda,freezing,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920813,201,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,1.0,19920824,202,Xianda,snow,modern
1,0,0,0,0,,19920824,202,Xianda,snow,modern
0,0,0,0,0,0.0,19920824,202,Xianda,storm,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,1,0,0,0,1.0,19920824,202,Xianda,hurricane,modern
1,0,0,0,0,0.0,19920824,202,Xianda,hurricane,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920824,202,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
1,0,0,0,0,1.0,19920928,203,Xianda,floodings,modern
0,0,0,0,0,1.0,19920928,203,Xianda,floodings,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
1,0,0,0,0,1.0,19920928,203,Xianda,floodings,modern
1,0,0,0,0,0.0,19920928,203,Xianda,floodings,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19920928,203,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,thunder,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19930408,204,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,volcano & earthquake,modern
0,0,0,0,0,0.0,19900318,205,Xianda,earthquake & storm,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,,modern
0,0,0,0,0,0.0,19900318,205,Xianda,heatwave,modern
0,0,0,0,0,0.0,19900318,205,Xianda,floodings,modern
0,0,0,0,0,1.0,19900408,206,Xianda,floodings,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
1,0,0,0,0,0.0,19900408,206,Xianda,earthquake,modern
1,0,0,0,1,1.0,19900408,206,Xianda,tornado,modern
0,0,0,0,0,1.0,19900408,206,Xianda,rain,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,0.0,19900408,206,Xianda,,modern
0,0,0,0,0,1.0,18900620,207,Xianda,thunder,historical
1,0,0,0,1,0.0,18900410,208,Xianda,storm,historical
1,0,0,0,0,0.0,18900410,208,Xianda,thunder,historical
0,0,0,0,0,0.0,18900410,208,Xianda,,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,1,0.0,18810909,209,Xianda,drrought,historical
0,0,0,0,0,0.0,18810909,209,Xianda,thunder,historical
0,0,0,1,0,0.0,18810909,209,Xianda,fire,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,0,0.0,18810909,209,Xianda,,historical
0,0,0,0,0,0.0,18840818,210,Xianda,thunder,historical
1,0,0,0,0,0.0,18840818,210,Xianda,thunder,historical
1,0,1,0,1,0.0,18840818,210,Xianda,thunder,historical
0,0,0,0,0,1.0,18870507,211,Xianda,thunder,historical
0,0,0,0,0,0.0,18870507,211,Xianda,,historical
0,0,0,0,0,0.0,18870507,211,Xianda,,historical
0,0,0,0,0,0.0,18870507,211,Xianda,,historical
0,0,0,0,0,0.0,18870507,211,Xianda,,historical
0,0,0,0,0,0.0,18870507,211,Xianda,,historical
0,0,0,0,0,0.0,18880607,212,Xianda,,historical
0,0,0,0,0,0.0,18880607,212,Xianda,,historical
0,0,0,0,0,0.0,18880607,212,Xianda,,historical
0,0,0,0,0,0.0,18880607,212,Xianda,,historical
0,0,0,0,0,0.0,18880607,212,Xianda,,historical
0,0,0,0,0,0.0,18880607,212,Xianda,,historical
0,0,0,0,0,1.0,18880607,212,Xianda,thunder,historical
1,0,0,0,1,1.0,18880607,212,Xianda,thunder,historical
0,0,0,0,0,0.0,18880803,213,Xianda,,historical
1,0,0,0,1,0.0,18880803,213,Xianda,storm,historical
1,0,0,0,1,1.0,18880803,213,Xianda,thunder,historical
0,0,0,0,0,0.0,18880803,213,Xianda,,historical
0,0,0,0,0,1.0,18880803,213,Xianda,thunder,historical
0,0,0,0,0,0.0,18880803,213,Xianda,,historical
0,0,0,0,0,1.0,18880803,213,Xianda,thunderr,historical
0,0,0,0,0,1.0,18880803,213,Xianda,thunder,historical
0,0,0,0,0,0.0,18880803,213,Xianda,,historical
0,0,0,0,0,0.0,18880803,213,Xianda,,historical
0,0,0,0,0,0.0,18880803,213,Xianda,,historical
0,0,0,0,0,0.0,18880803,213,Xianda,,historical
0,0,0,0,0,0.0,18880803,213,Xianda,,historical
0,0,0,0,0,1.0,18890712,214,Xianda,thunder,historical
0,0,0,0,0,0.0,18900416,215,Xianda,,historical
0,0,0,0,0,0.0,18900416,215,Xianda,,historical
0,0,0,0,0,0.0,18900416,215,Xianda,,historical
0,0,0,0,0,0.0,18900416,215,Xianda,,historical
0,0,0,0,0,0.0,18900416,215,Xianda,,historical
0,0,0,0,0,0.0,18900416,215,Xianda,,historical
0,0,0,0,0,0.0,18900416,215,Xianda,,historical
0,0,0,0,0,0.0,18900416,215,Xianda,,historical
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,1,0,1,0,0.0,19920628,216,Xianda,thunder,modern
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,0,0,0,0,0.0,19920628,216,Xianda,,modern
0,0,0,0,0,0.0,19970716,217,Xianda,,modern
0,1,1,0,0,0.0,19970716,217,Xianda,thunder,modern
1,0,0,0,0,0.0,19970716,217,Xianda,thunder,modern
0,0,0,0,0,0.0,19970716,217,Xianda,,modern
1,1,0,0,0,0.0,19970716,217,Xianda,thunder,modern
1,0,0,0,0,0.0,19970716,217,Xianda,thunder,modern
0,0,0,0,0,0.0,19970716,217,Xianda,,modern
0,0,0,0,0,0.0,19970716,217,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
1,0,0,0,0,0.0,19980522,218,Xianda,thunder,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19980522,218,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
1,0,0,0,0,0.0,19900619,219,Xianda,thunder,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
1,0,0,0,0,0.0,19900619,219,Xianda,thunder,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900619,219,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,1.0,19900622,220,Xianda,thunder,modern
0,0,0,0,0,0.0,19900622,220,Xianda,thunder,modern
0,0,0,0,0,0.0,19900622,220,Xianda,thunder,modern
0,0,0,0,0,0.0,19900622,220,Xianda,thunder,modern
0,0,0,0,0,0.0,19900622,220,Xianda,thunder,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,1,0,0,0,1.0,19900622,220,Xianda,earthquake,modern
1,1,0,0,0,0.0,19900622,220,Xianda,earthquake,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
0,0,0,0,0,0.0,19900622,220,Xianda,,modern
1,1,1,0,1,1.0,19970719,221,Xianda,Deluge,modern
1,0,1,0,1,1.0,19920216,222,Xianda,Deluge,modern
1,1,0,0,0,1.0,19980816,223,Xianda,Deluge,modern
1,0,0,0,1,1.0,20001110,224,Xianda,Deluge,modern
1,1,1,0,0,0.0,19960725,225,Xianda,Deluge,modern
0,0,0,0,1,1.0,20070722,226,Xianda,Deluge,modern
1,1,0,0,0,0.0,19930730,227,Xianda,Deluge,modern
1,0,0,1,0,0.0,19970510,228,Xianda,Deluge,modern
1,0,1,0,0,1.0,19961204,229,Xianda,Deluge,modern
1,1,1,0,0,0.0,19961017,230,Xianda,Deluge,modern
1,0,0,0,0,0.0,20080630,231,Xianda,Deluge,modern
1,1,0,0,0,1.0,19961228,232,Xianda,Deluge & tornado,modern
1,0,1,0,1,1.0,20001123,233,Xianda,Deluge,modern
0,0,0,0,0,0.0,19900129,234,Xianda,cold,modern
1,0,0,1,0,0.0,19980124,235,Xianda,Freezing,modern
1,0,0,0,0,0.0,19980107,236,Xianda,Freezing,modern
1,1,0,0,0,0.0,19980109,237,Xianda,Freezing,modern
1,0,0,0,0,1.0,19990203,238,Xianda,Freezing,modern
1,0,0,0,1,0.0,20080105,239,Xianda,Freezing,modern
0,1,0,0,0,0.0,20071223,240,Xianda,Freezing,modern
0,0,0,0,0,0.0,19921115,241,Xianda,Freezing,modern
1,1,0,0,0,0.0,20020201,242,Xianda,Freezing,modern
0,0,0,0,0,0.0,19980115,243,Xianda,Freezing,modern
0,1,0,0,0,1.0,19980118,244,Xianda,Freezing,modern
1,0,0,0,0,1.0,19970106,245,Xianda,Freezing,modern
0,1,1,0,0,0.0,20070113,246,Xianda,Freezing,modern
0,0,0,0,0,0.0,18900911,247,,rain,historical
0,0,0,0,0,0.0,18830914,248,,rain,historical
0,0,0,0,0,0.0,18820707,249,,rain,historical
0,0,0,0,0,0.0,18950122,250,,rain,historical
0,0,0,0,0,0.0,18950124,251,,snow,historical
0,0,0,0,0,0.0,18870401,252,,snow,historical
0,0,0,0,0,0.0,18811010,253,,snow,historical
0,0,0,0,0,0.0,18870115,254,,snow,historical
0,0,0,0,0,0.0,18891227,255,,snow,historical
0,0,0,0,0,0.0,18860422,256,,ice,historical
0,0,0,0,0,0.0,18860424,257,,ice,historical
0,0,0,0,0,0.0,18860610,258,,ice,historical
0,0,0,0,0,0.0,18840107,259,,ice,historical
0,0,0,0,0,0.0,18850217,260,,ice,historical
0,0,0,0,0,0.0,18960427,261,,ice,historical
0,0,0,0,0,0.0,18940330,262,,ice,historical
0,0,0,0,0,0.0,18900718,263,,torrential,historical
0,0,0,0,0,0.0,18840527,264,,torrential,historical
0,0,0,0,0,0.0,18921018,265,,torrential,historical
0,0,0,0,0,0.0,18941218,266,,torrential,historical
0,0,0,0,0,0.0,18960728,267,,torrential,historical
0,0,0,0,0,0.0,18970514,268,,torrential,historical
0,0,0,0,0,0.0,18980629,269,,torrential,historical
0,0,0,0,0,0.0,18980802,270,,torrential,historical
0,0,0,0,0,0.0,18990919,271,,torrential,historical
0,0,0,0,0,0.0,18991018,272,,torrential,historical
0,0,0,0,0,0.0,18871229,273,,snowstorm,historical
0,0,0,0,0,0.0,18940216,274,,snowstorm,historical
0,0,0,0,0,0.0,19920709,275,,Drought,modern
0,0,0,0,0,0.0,19950518,276,,Drought,modern
0,0,0,0,0,0.0,19930724,277,,Drought,modern
0,0,0,0,0,0.0,19960726,278,,Drought,modern
0,0,0,0,0,0.0,19901103,279,,Floods,modern
0,0,0,0,0,0.0,20070627,280,,Heatwaves,modern
0,0,0,0,0,0.0,19910825,281,,Heatwaves,modern
0,0,0,0,0,0.0,20050102,282,,Heatwaves,modern
0,0,0,0,0,0.0,19910801,283,,Heatwaves,modern
0,0,0,0,0,0.0,19941118,284,,Heatwaves,modern
0,0,0,0,0,0.0,19900825,285,,Snowstorm,modern
0,0,0,0,0,0.0,20010411,286,,Snowstorm,modern
0,0,0,0,0,0.0,20060103,287,,Snowstorm,modern
0,0,0,0,0,0.0,20101208,288,,Snowstorm,modern
0,0,0,0,0,0.0,18850216,289,,blizzard,historical
0,0,0,0,0,0.0,18880119,290,,blizzard,historical
0,0,0,0,0,0.0,18881219,291,,blizzard,historical
0,0,0,0,0,0.0,18901217,292,,blizzard,historical
0,0,0,0,0,0.0,18920428,293,,blizzard,historical
0,0,0,0,0,0.0,18920722,294,,blizzard,historical
0,0,0,0,0,0.0,18990705,295,,blizzard,historical
0,0,0,0,0,0.0,18821117,296,,cold,historical
0,0,0,0,0,0.0,18850128,297,,cold,historical
0,0,0,0,0,0.0,18850204,298,,cold,historical
0,0,0,0,0,0.0,18861122,299,,cold,historical
0,0,0,0,0,0.0,18880502,300,,cold,historical
0,0,0,0,0,0.0,18910226,301,,cold,historical
0,0,0,0,0,0.0,18910508,302,,cold,historical
0,0,0,0,0,0.0,18910514,303,,cold,historical
0,0,0,0,0,0.0,18960219,304,,cold,historical
0,0,0,0,0,0.0,18960806,305,,cold,historical
0,0,0,0,0,0.0,18800804,306,,deluge,historical
0,0,0,0,0,0.0,18801201,307,,deluge,historical
0,0,0,0,0,0.0,18840213,308,,deluge,historical
0,0,0,0,0,0.0,18880810,309,,deluge,historical
0,0,0,0,0,0.0,18890520,310,,deluge,historical
0,0,0,0,0,0.0,18900120,311,,deluge,historical
0,0,0,0,0,0.0,18941003,312,,deluge,historical
0,0,0,0,0,0.0,18950807,313,,deluge,historical
0,0,0,0,0,0.0,18951104,314,,deluge,historical
0,0,0,0,0,0.0,18840331,315,,drought,historical
0,0,0,0,0,0.0,18871119,316,,drought,historical
0,0,0,0,0,0.0,18890817,317,,drought,historical
0,0,0,0,0,0.0,18920812,318,,drought,historical
0,0,0,0,0,0.0,18951019,319,,freezing,historical
0,0,0,0,0,0.0,18970127,320,,freezing,historical
0,0,0,0,0,0.0,18990517,321,,freezing,historical
0,0,0,0,0,0.0,19900224,322,,heat,modern
0,0,0,0,0,0.0,19900327,323,,heat,modern
0,0,0,0,0,0.0,19900409,324,,heat,modern
0,0,0,0,0,0.0,19900301,325,,heat,modern
0,0,0,0,0,0.0,19900108,326,,ice,modern
0,0,0,0,0,0.0,20070501,327,,ice,modern
0,0,0,0,0,0.0,19920413,328,,storm,modern
0,0,0,0,0,0.0,19930218,329,,storm,modern
0,0,0,0,0,0.0,18800907,330,,thunder,historical
0,0,0,0,0,0.0,18810117,331,,thunder,historical
0,0,0,0,0,0.0,18870613,332,,thunder,historical
0,0,0,0,0,0.0,18870708,333,,thunder,historical
0,0,0,0,0,0.0,18870711,334,,thunder,historical
0,0,0,0,0,0.0,18890522,335,,thunder,historical
0,0,0,0,0,0.0,19910523,336,,thunder,modern
0,0,0,0,0,0.0,19910724,337,,thunder,modern
0,0,0,0,0,0.0,19920616,338,,thunder,modern
0,0,0,0,0,0.0,19930626,339,,thunder,modern
0,0,0,0,0,0.0,19941025,340,,thunder,modern
0,0,0,0,0,0.0,19950717,341,,thunder,modern
0,0,0,0,0,0.0,19960720,342,,thunder,modern
0,0,0,0,0,0.0,19970620,343,,thunder,modern
0,0,0,0,0,0.0,19900323,344,,thunder,modern
0,0,0,0,0,0.0,19900106,345,,cold,modern
0,0,0,0,0,0.0,19900131,346,,cold,modern
0,0,0,0,0,0.0,19900411,347,,cold,modern
0,0,0,0,0,0.0,19900228,348,,cold,modern
0,0,0,0,0,0.0,19900120,349,,cold,modern
0,0,0,0,0,0.0,20000129,350,,Freezing,modern
